      8,406,587  GC Heap bytes
         86,277  GC Heap objects

   Object Bytes     Count  Type
            128         2  Avalonia.DirectProperty<Avalonia.Controls.Presenters.ScrollContentPresenter,Avalonia.Size>  [Avalonia.Base.dll]
            128         2  Avalonia.StyledProperty<Avalonia.Controls.Button>  [Avalonia.Base.dll]
            128         2  Avalonia.AttachedProperty<Avalonia.Input.IInputElement>  [Avalonia.Base.dll]
            128         2  Avalonia.DirectProperty<Avalonia.Animation.TransitionBase,System.TimeSpan>  [Avalonia.Base.dll]
            128         1  Avalonia.DirectProperty<Avalonia.Application,System.String>  [Avalonia.Base.dll]
            128         1  Avalonia.AttachedProperty<System.Nullable<Avalonia.Automation.Peers.AutomationControlType>>  [Avalonia.Base.dll]
            128         1  Avalonia.AttachedProperty<System.Nullable<Avalonia.Automation.Peers.AutomationLandmarkType>>  [Avalonia.Base.dll]
            128         1  Avalonia.AttachedProperty<Avalonia.Controls.Control>  [Avalonia.Base.dll]
            128         1  Avalonia.StyledProperty<System.Windows.Input.ICommand>  [Avalonia.Base.dll]
            128         1  Avalonia.AttachedProperty<Avalonia.Input.KeyGesture>  [Avalonia.Base.dll]
            128         1  Avalonia.DirectProperty<Avalonia.Controls.Button,System.Boolean>  [Avalonia.Base.dll]
            128         1  Avalonia.DirectProperty<Avalonia.Controls.ComboBox,System.Object>  [Avalonia.Base.dll]
            128         1  Avalonia.StyledProperty<Avalonia.Controls.ContextMenu>  [Avalonia.Base.dll]
            128         1  Avalonia.AttachedProperty<System.Func<System.Object,System.Object>>  [Avalonia.Base.dll]
            128         1  Avalonia.DirectProperty<Avalonia.Controls.DataValidationErrors,Avalonia.Controls.Control>  [Avalonia.Base.dll]
            128         1  Avalonia.AttachedProperty<Avalonia.Controls.DefinitionBase+SharedSizeScope>  [Avalonia.Base.dll]
            128         1  Avalonia.DirectProperty<Avalonia.Controls.ItemsControl,System.Int32>  [Avalonia.Base.dll]
            128         1  Avalonia.StyledProperty<Avalonia.Controls.ITemplate<Avalonia.Controls.Panel>>  [Avalonia.Base.dll]
            128         1  Avalonia.AttachedProperty<Avalonia.Styling.ControlTheme>  [Avalonia.Base.dll]
